head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
True,True,gitē,sirts,γινώσκει,καρδίας,verb,common noun,verb,common noun,principale coordinata,principale,new,2,2.0,indicative,indicative,principale coordinata finita,principale finita
False,False,br̄nabarḗ,ná,βιάζεται,αὐτὴν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale coordinata,old,1,0.0,indicative,indicative,principale finita,principale coordinata finita
True,True,arjakē,kin,ἀπολύων,γυναῖκα,verb,common noun,verb,common noun,relativa coordinata,relativa coordinata,non_spec,2,2.0,indicative,participle,relativa coordinata finita,relativa coordinata non finita
True,True,lezowin,vērs,ἐπέλειχον,ἕλκη,verb,common noun,verb,common noun,principale,principale,acc_inf,2,2.0,indicative,indicative,principale finita,principale finita
True,True,tanél,na,ἀπενεχθῆναι,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,old,1,0.0,infinitive,infinitive,subordinata completiva non finita,subordinata completiva non finita
True,True,ambarj,ačʻs,ἐπάρας,ὀφθαλμοὺς,verb,common noun,verb,common noun,principale,open predication,new,2,2.0,indicative,participle,principale finita,open predication non finita
True,True,ar̄akʻea,Łázaros,πέμψον,Λάζαρον,verb,proper noun,verb,proper noun,principale coordinata,principale coordinata,acc_sit,1,0.0,imperative,imperative,principale coordinata finita,principale coordinata finita
True,True,tʻacʻcʻē,cag,βάψῃ,ἄκρον,verb,common noun,verb,common noun,subordinata completiva coordinata,subordinata avverbiale coordinata,new,2,2.0,subjunctive,subjunctive,subordinata completiva coordinata finita,subordinata avverbiale coordinata finita
True,True,zovacʻowscʻē,lezow,καταψύξῃ,γλῶσσάν,verb,common noun,verb,common noun,subordinata completiva coordinata,subordinata avverbiale coordinata,new,2,2.0,subjunctive,subjunctive,subordinata completiva coordinata finita,subordinata avverbiale coordinata finita
True,True,ałačʻem,kʻez,ἐρωτῶ,σε,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,arjakescʻés,da,πέμψῃς,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,old,1,0.0,subjunctive,subjunctive,subordinata completiva finita,subordinata completiva finita
True,,taycʻē,vkayowtʻiwn,διαμαρτύρηται,,verb,common noun,verb,,,,info_unannotatable,1,,subjunctive,subjunctive,,
True,,gaytʻakłecʻowcʻanicʻē,okʻ,σκανδαλίσῃ,,verb,indefinite pronoun,verb,,subordinata completiva,subordinata completiva,info_unannotatable,3,,subjunctive,subjunctive,subordinata completiva finita,subordinata completiva finita
True,True,yawél,hawats,πρόσθες,πίστιν,verb,common noun,verb,common noun,principale,principale,acc_inf,0,0.0,imperative,imperative,principale finita,principale finita
True,True,ownicʻikʻ,hawats,ἔχετε,πίστιν,verb,common noun,verb,common noun,,,new,0,1.0,subjunctive,indicative,,
True,False,ownicʻi,car̄ay,ἔχων,δοῦλον,verb,common noun,verb,common noun,relativa,relativa,non_spec,1,1.0,subjunctive,participle,relativa finita,relativa non finita
False,False,əntʻrelocʻ,zinčʻ,δειπνήσω,τί,verb,interrogative pronoun,verb,interrogative pronoun,relativa oggettiva,subordinata completiva,non_spec,0,0.0,participle,subjunctive,relativa oggettiva non finita,subordinata completiva finita
False,,aceal,gawti,περιζωσάμενος,,verb,common noun,verb,,open predication,open predication,non_spec,0,,participle,participle,open predication non finita,open predication non finita
True,True,paštea,is,διακόνει,μοι,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,imperative,imperative,principale coordinata finita,principale coordinata finita
False,True,ownicʻi,šənorh,ἔχει,χάριν,verb,common noun,verb,common noun,subordinata completiva,principale,non_spec,1,0.0,subjunctive,indicative,subordinata completiva finita,principale finita
True,,arar,hramans,ἐποίησεν,,verb,common noun,verb,,,,old,3,,indicative,indicative,,
False,False,ar̄nel,or,ποιῆσαι,ὃ,verb,relative pronoun,verb,relative pronoun,open predication,open predication,,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,barjin,jayns,ἦραν,φωνὴν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,acc_inf,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,,etes,nosa,ἰδὼν,,verb,demonstrative pronoun,verb,,,open predication,old,1,,indicative,participle,,open predication non finita
True,True,cʻowcʻḗkʻ,anjins,ἐπιδείξατε,ἑαυτοὺς,verb,common noun,verb,personal reflexive pronoun,principale,principale,old,1,0.0,imperative,imperative,principale finita,principale finita
True,,ar̄nēr,Astowác,,,verb,proper noun,,,principale coordinata,,acc_gen,1,,indicative,,principale coordinata finita,
False,,et,Patasxani,,ἀποκριθεὶς,verb,common noun,,verb,principale coordinata,,new,0,0.0,indicative,,principale coordinata finita,
True,True,tal,pʻar̄s,δοῦναι,δόξαν,verb,common noun,verb,common noun,open predication,open predication,info_unannotatable,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,kecʻowcʻin,kʻez,σέσωκέν,σε,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,ar̄nowl,ayn,ἆραι,αὐτά,verb,demonstrative pronoun,verb,personal pronoun,open predication,open predication,non_spec_old,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,Yišecʻḗkʻ,kin,μνημονεύετε,γυναικὸς,verb,common noun,verb,common noun,principale,principale,new,3,2.0,imperative,imperative,principale finita,principale finita
False,False,aprecʻowcʻanel,anjn,περιποιήσασθαι,ψυχὴν,verb,common noun,verb,common noun,open predication,open predication,non_spec,2,2.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,korowscʻḗ,na,ἀπολέσει,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,non_spec_old,1,0.0,subjunctive,indicative,principale coordinata finita,principale coordinata finita
True,True,aprecʻowscʻḗ,na,ζῳογονήσει,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,non_spec_old,1,0.0,subjunctive,indicative,principale coordinata finita,principale coordinata finita
False,,etown,Patasxani,ἀποκριθέντες,,verb,common noun,verb,,principale coordinata,open predication,new,0,,indicative,participle,principale coordinata finita,open predication non finita
True,True,Asacʻ,ar̄ak,Ἔλεγεν,παραβολὴν,verb,common noun,verb,common noun,principale,principale,new,4,0.0,indicative,indicative,principale finita,principale finita
False,,ara,dát,ἐκδίκησόν,,verb,common noun,verb,,principale,principale,non_spec,0,,imperative,imperative,principale finita,principale finita
True,True,ar̄neloy,is,παρέχειν,μοι,verb,personal pronoun,verb,personal pronoun,gerundi obl,gerundi obl,old,1,0.0,gerund,infinitive,gerundi obl non finita,gerundi obl non finita
True,False,ararícʻ,dat,ἐκδικήσω,κόπον,verb,common noun,verb,common noun,principale,principale,non_spec,0,0.0,subjunctive,indicative,principale finita,principale finita
True,True,tʻaxanjicʻē,is,ὑπωπιάζῃ,με,verb,personal pronoun,verb,personal pronoun,,,old,1,0.0,subjunctive,subjunctive,,
False,False,asēr,zinčʻ,λέγει,τί,verb,interrogative pronoun,verb,interrogative pronoun,subordinata completiva,subordinata completiva,non_spec,0,0.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,ar̄nicʻē,vrēžxndrowtʻiwn,ποιήσῃ,ἐκδίκησιν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,1,2.0,subjunctive,subjunctive,principale coordinata finita,principale coordinata finita
True,True,arascʻḗ,vrēžxndrowtʻiwn,ποιήσει,ἐκδίκησιν,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,old,0,2.0,subjunctive,indicative,subordinata completiva finita,subordinata completiva finita
True,True,gtanicʻē,hawats,εὑρήσει,πίστιν,verb,common noun,verb,common noun,principale,principale,acc_gen,0,1.0,subjunctive,indicative,principale finita,principale finita
True,True,Asácʻ,ar̄ak,Εἶπεν,παραβολὴν,verb,common noun,verb,common noun,principale,principale,new,3,2.0,indicative,indicative,principale finita,principale finita
False,,matowcʻanēr,aławtʻs,,,verb,common noun,,,principale coordinata,,info_unannotatable,3,,indicative,,principale coordinata finita,
True,True,tam,tasanórds,ἀποδεκατεύω,κτῶμαι,verb,common noun,verb,verb,principale coordinata,principale,non_spec,0,1.0,indicative,indicative,principale coordinata finita,principale finita
False,False,ambar̄nal,ačʻs,ἐπᾶραι,ὀφθαλμοὺς,verb,common noun,verb,common noun,open predication,open predication,acc_inf,2,1.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,kocēr,kowrcs,ἔτυπτεν,στῆθος,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,2,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,kʻawea,is,ἱλάσθητί,μοι,verb,personal pronoun,verb,personal pronoun,principale,principale,old,2,1.0,imperative,imperative,principale finita,principale finita
True,,barjracʻowcʻanē,anjn,ὑψῶν,,verb,common noun,verb,,relativa,relativa soggettiva,non_spec,2,,indicative,participle,relativa finita,relativa soggettiva non finita
True,True,xonarhecʻowcʻanē,anjn,ταπεινῶν,ἑαυτὸν,verb,common noun,verb,personal reflexive pronoun,relativa soggettiva,relativa soggettiva,non_spec_old,1,0.0,indicative,participle,relativa soggettiva finita,relativa soggettiva non finita
True,True,Matowcʻanein,mankti,Προσέφερον,βρέφη,verb,common noun,verb,common noun,principale,principale,acc_inf,1,2.0,indicative,indicative,principale finita,principale finita
True,True,kočʻecʻeal,nosa,προσεκαλέσατο,αὐτὰ,verb,demonstrative pronoun,verb,personal pronoun,open predication,principale,old,1,0.0,participle,indicative,open predication non finita,principale finita
False,,towkʻ,tʻóyl,ἄφετε,,verb,common noun,verb,,principale coordinata,principale coordinata,info_unannotatable,1,,imperative,imperative,principale coordinata finita,principale coordinata finita
True,True,argelowkʻ,dosa,κωλύετε,αὐτά,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,imperative,imperative,principale coordinata finita,principale coordinata finita
True,True,əndownicʻi,arkʻayowtʻiwn,δέξηται,βασιλείαν,verb,common noun,verb,common noun,relativa soggettiva,relativa soggettiva,old,2,2.0,subjunctive,subjunctive,relativa soggettiva finita,relativa soggettiva finita
False,False,gorcecʻicʻ,zinčʻ,ποιήσας,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,open predication,non_spec,0,0.0,subjunctive,participle,principale finita,open predication non finita
False,False,žar̄angecʻicʻ,keans,κληρονομήσω,ζωὴν,verb,common noun,verb,common noun,,principale,acc_gen,3,1.0,subjunctive,indicative,,principale finita
True,False,ases,is,λέγεις,με,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
False,False,gites,patowirans,οἶδας,ἐντολὰς,verb,common noun,verb,common noun,principale,principale,acc_gen,1,1.0,indicative,indicative,principale finita,principale finita
False,,vkayer,sowt,ψευδομαρτυρήσῃς,,verb,common noun,verb,,principale,principale,non_spec,0,,imperative,subjunctive,principale finita,principale finita
True,,lowaw,ayn,ἀκούσας,,verb,demonstrative pronoun,verb,,,open predication,old,1,,indicative,participle,,open predication non finita
False,False,ownis,or,ἔχεις,πάντα,verb,relative pronoun,verb,indefinite pronoun,relativa,relativa,info_unannotatable,1,1.0,indicative,indicative,relativa finita,relativa finita
True,True,ownicʻis,ganj,ἕξεις,θησαυρὸν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,0,0.0,subjunctive,indicative,principale coordinata finita,principale coordinata finita
True,True,lowaw,ays,ἀκούσας,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,,open predication,old,1,0.0,indicative,participle,,open predication non finita
True,True,etes,na,ἰδὼν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,,open predication,old,1,0.0,indicative,participle,,open predication non finita
False,,ownicʻin,inčʻs,ἔχοντες,,verb,common noun,verb,,relativa soggettiva,relativa soggettiva,info_unannotatable,0,,subjunctive,participle,relativa soggettiva finita,relativa soggettiva non finita
False,,žar̄angescʻḗ,keans,,ζωὴν,verb,common noun,,common noun,,,acc_gen,3,1.0,subjunctive,,,
True,True,spananicʻén,na,ἀποκτενοῦσιν,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,subjunctive,indicative,principale coordinata finita,principale coordinata finita
